Date,Close,High,Low,Open,Volume,RSI,MACD,MACD_signal,MA20,MA50,Ticker,Signal
2025-03-06,1209.5999755859375,1213.949951171875,1185.1500244140625,1197.0,14468014,46.764515096771525,-17.39844384170965,-14.466696390064604,1218.4825012207032,1238.1829956054687,RELIANCE,1
2025-03-07,1249.800048828125,1254.800048828125,1212.0,1216.0,16474965,57.292441422628535,-12.28411600288905,-14.030180312629495,1216.895001220703,1238.7579956054688,RELIANCE,1
2025-03-10,1238.4000244140625,1258.0,1235.4000244140625,1245.0,11931051,54.0293092971074,-9.046577723420569,-13.033459794787712,1215.4800048828124,1239.3119970703126,RELIANCE,0
2025-03-11,1247.300048828125,1249.5,1229.75,1240.0,10089838,56.13005978007162,-5.696976523018066,-11.566163140433783,1215.1625061035156,1239.9489990234374,RELIANCE,0
2025-03-12,1257.050048828125,1263.0,1244.0,1258.0,11977555,58.37422033796283,-2.229944511044323,-9.69891941455589,1216.272509765625,1240.665,RELIANCE,0
2025-03-13,1247.9000244140625,1264.1500244140625,1243.8499755859375,1260.050048828125,9505270,55.50463933814518,-0.2181128935424112,-7.802758110353195,1217.8400085449218,1240.7869995117187,RELIANCE,0
2025-03-17,1238.8499755859375,1257.4000244140625,1233.0999755859375,1242.1500244140625,16640917,52.742947935841045,0.6386528591633578,-6.1144759164498845,1218.977508544922,1240.5409985351562,RELIANCE,0
2025-03-18,1238.8499755859375,1238.8499755859375,1238.8499755859375,1238.8499755859375,0,52.742947935841045,1.302629983258612,-4.631054736508186,1220.0575073242187,1240.957998046875,RELIANCE,0
2025-03-19,1247.1500244140625,1253.25,1238.800048828125,1241.050048828125,16162399,55.11822865456181,2.470107351864499,-3.210822318833649,1221.170007324219,1241.0839990234374,RELIANCE,0
2025-03-20,1269.1500244140625,1273.0,1250.050048828125,1251.8499755859375,15971477,60.74965617924912,5.1116339813775085,-1.5463310587914176,1223.357507324219,1241.1569995117188,RELIANCE,0
2025-03-21,1276.3499755859375,1281.0,1270.0999755859375,1275.0,21780769,62.41188427744393,7.697308967141225,0.3023969463951108,1225.802508544922,1241.5889990234375,RELIANCE,0
2025-03-24,1302.0999755859375,1306.0,1284.25,1291.0,20299319,67.68308355374684,11.689535135849155,2.57982458428592,1229.2575073242188,1242.792998046875,RELIANCE,0
2025-03-25,1285.449951171875,1307.699951171875,1282.5999755859375,1307.699951171875,13713899,61.661694868758026,13.35592650980243,4.735044969389223,1232.1225036621097,1243.7049975585935,RELIANCE,0
2025-03-26,1273.050048828125,1293.800048828125,1268.75,1291.0,12074747,57.55504217137186,13.52013350744619,6.492062677000616,1235.0475036621094,1244.3909985351563,RELIANCE,0
2025-03-27,1278.199951171875,1285.0,1271.300048828125,1278.1500244140625,15028056,58.78281016779616,13.905528538634826,7.974755849327458,1238.757501220703,1244.9109985351563,RELIANCE,0
2025-03-28,1275.0999755859375,1295.75,1269.0,1280.0,18147129,57.700837519020645,13.801717151216051,9.140148109705176,1242.1575012207031,1245.0839990234374,RELIANCE,0
2025-04-01,1252.5999755859375,1277.9000244140625,1249.300048828125,1264.5999755859375,12099648,50.44345972191792,11.768227122312965,9.665763912226735,1244.7825012207031,1244.0889990234375,RELIANCE,0
2025-04-02,1251.1500244140625,1255.550048828125,1243.9000244140625,1247.550048828125,10142590,50.00696035876688,9.92526045778277,9.717663221337943,1248.7775024414063,1243.0030004882813,RELIANCE,0
2025-04-03,1248.699951171875,1251.800048828125,1233.050048828125,1233.050048828125,7434366,49.23172394124264,8.172784886961836,9.408687554462723,1253.117498779297,1242.5030004882813,RELIANCE,0
2025-04-04,1204.699951171875,1245.449951171875,1193.1500244140625,1241.0999755859375,17908652,37.8757730233032,3.196654056410125,8.166280854852204,1254.5724975585938,1241.055,RELIANCE,0
2025-04-07,1165.699951171875,1171.25,1114.8499755859375,1132.199951171875,22156106,31.04117174212388,-3.8495641619012986,5.763111851501503,1252.3774963378903,1239.0959985351562,RELIANCE,0
2025-04-08,1182.199951171875,1196.5999755859375,1163.300048828125,1172.0,19555040,36.27996995634008,-8.009996507736332,3.0084901796539363,1248.997491455078,1237.8139965820312,RELIANCE,0
2025-04-09,1185.3499755859375,1189.800048828125,1168.0,1169.5,10223104,37.25991464097362,-10.927028489160648,0.2213864458910195,1246.344989013672,1236.933996582031,RELIANCE,0
2025-04-11,1218.949951171875,1222.6500244140625,1195.1500244140625,1195.1500244140625,11224242,46.67945838493922,-10.40758793226246,-1.904408429739676,1244.9274841308593,1236.6249951171876,RELIANCE,0
2025-04-15,1240.0999755859375,1251.0,1237.0999755859375,1251.0,13378535,51.6048750156349,-8.194832409556739,-3.1624932257030887,1244.07998046875,1236.716994628906,RELIANCE,0
2025-04-16,1239.300048828125,1240.9000244140625,1229.0,1234.0999755859375,8248464,51.411441273356935,-6.431615460372768,-3.816317672637025,1243.6499816894532,1236.4419946289063,RELIANCE,0
2025-04-17,1274.5,1280.199951171875,1227.5999755859375,1240.199951171875,15398401,58.74041090357332,-2.1689096037355284,-3.486836058856726,1245.4324829101563,1236.6299951171875,RELIANCE,0
2025-04-21,1295.5,1300.9000244140625,1267.0,1270.0,10429964,62.38563748167871,2.870747800794561,-2.2153192869264684,1248.2649841308594,1237.2479956054688,RELIANCE,0
2025-04-22,1291.199951171875,1303.9000244140625,1286.300048828125,1300.0,13051707,61.19345326650285,6.443458421464356,-0.4835637452483035,1250.46748046875,1238.153994140625,RELIANCE,0
2025-04-23,1300.0,1306.0,1285.4000244140625,1297.0,10480888,62.76180597644962,9.871159145640831,1.5873808329295236,1252.0099792480469,1238.4499951171874,RELIANCE,0
2025-04-24,1301.5999755859375,1304.5,1290.300048828125,1292.4000244140625,10468940,63.05416545521096,12.571821193994763,3.784268905142572,1253.272479248047,1238.9179956054688,RELIANCE,0
2025-04-25,1300.4000244140625,1325.199951171875,1288.0999755859375,1303.5,14431012,62.6568531193651,14.448733290031214,5.917161782120301,1253.187481689453,1239.2949951171877,RELIANCE,0
2025-04-28,1368.800048828125,1374.5999755859375,1320.199951171875,1340.0,31104496,73.07259373373482,21.2110027397282,8.975929973641882,1257.3549865722655,1241.3369970703125,RELIANCE,0
2025-04-29,1399.699951171875,1410.9000244140625,1370.0,1371.0,32538970,76.28993755653528,28.73230574067657,12.92720512704882,1263.687481689453,1244.2579956054688,RELIANCE,0
2025-04-30,1405.0,1412.4000244140625,1369.0,1402.0,25480745,76.80192850300591,34.72042673636179,17.285849448911414,1270.0274841308594,1247.66099609375,RELIANCE,0
2025-05-02,1419.800048828125,1426.699951171875,1409.0999755859375,1414.0,13007841,78.21650092250565,40.19693082199001,21.86806572352713,1277.2624877929688,1251.72599609375,RELIANCE,0
2025-05-05,1431.300048828125,1439.5,1426.9000244140625,1431.0,12685649,79.27406527871644,44.9469333868326,26.483839256188222,1286.197491455078,1256.0299975585938,RELIANCE,0
2025-05-06,1420.9000244140625,1432.0,1410.5999755859375,1431.0,14084117,75.69501621795266,47.32659802555236,30.65239101006105,1294.684991455078,1260.102998046875,RELIANCE,0
2025-05-07,1406.0,1424.4000244140625,1402.699951171875,1420.9000244140625,13440169,70.76559437671997,47.46306725618501,34.014526259285844,1302.5499938964845,1263.7249975585937,RELIANCE,0
2025-05-08,1407.0,1420.800048828125,1398.0,1404.0999755859375,16106175,70.90255045947644,47.1088700180062,36.63339501102992,1312.664996337891,1267.3569970703124,RELIANCE,0
2025-05-09,1377.199951171875,1394.800048828125,1374.5,1385.5,13668904,61.63590599862518,43.91729996741128,38.090176002306194,1323.2399963378907,1270.3519970703126,RELIANCE,0
2025-05-12,1436.5,1439.0,1400.0,1400.0,10674081,70.02994437688965,45.64678829619834,39.601498461084624,1335.9549987792968,1274.4219970703125,RELIANCE,0
2025-05-13,1415.699951171875,1447.699951171875,1412.4000244140625,1433.5,11407896,64.68385874368803,44.822346045611766,40.64566797799006,1347.4724975585937,1278.1729956054687,RELIANCE,0
2025-05-14,1424.4000244140625,1429.9000244140625,1415.5,1420.0,5570160,65.85790585104081,44.35964247776997,41.38846287794604,1357.7450012207032,1282.3699951171875,RELIANCE,0
2025-05-15,1454.199951171875,1461.4000244140625,1412.699951171875,1425.0,20177211,69.58734544996744,45.868804580764845,42.284531218509805,1368.45,1287.373994140625,RELIANCE,0
2025-05-16,1456.4000244140625,1461.0,1447.300048828125,1453.199951171875,9036695,69.84919926070182,46.70397954025725,43.168420882859294,1379.304998779297,1292.3599951171875,RELIANCE,0
2025-05-19,1440.800048828125,1454.5999755859375,1438.199951171875,1452.0999755859375,6195791,65.54013133691396,45.58163731602076,43.65106416949159,1387.6200012207032,1297.1739965820314,RELIANCE,0
2025-05-20,1424.5999755859375,1445.0,1421.800048828125,1438.199951171875,11270560,61.31020850968305,42.89054696926769,43.498960729446814,1394.075,1302.24099609375,RELIANCE,0
2025-05-21,1429.199951171875,1436.199951171875,1418.0999755859375,1423.9000244140625,6136364,62.05899364562185,40.66031130878946,42.93123084531535,1400.975,1307.5869946289065,RELIANCE,0
2025-05-22,1409.4000244140625,1423.800048828125,1396.9000244140625,1421.199951171875,12134466,56.94987118953238,36.87012896951455,41.71901047015519,1406.445001220703,1312.2629956054689,RELIANCE,0
2025-05-23,1426.800048828125,1433.800048828125,1406.5999755859375,1406.5999755859375,6474883,60.06160971796763,34.86847661742104,40.34890369960837,1412.7050048828123,1316.6069970703124,RELIANCE,0
2025-05-26,1434.800048828125,1441.0,1425.0999755859375,1432.0,4842944,61.44158905094152,33.54104555390131,38.98733207046696,1419.4250061035157,1320.3069970703125,RELIANCE,0
2025-05-27,1422.0999755859375,1437.0,1413.9000244140625,1426.0999755859375,12640414,58.014543873003056,31.10569006824653,37.41100367002288,1422.0900024414063,1323.98099609375,RELIANCE,0
2025-05-28,1412.9000244140625,1422.5999755859375,1410.699951171875,1420.0999755859375,5944611,55.59540783584277,28.10926798380069,35.55065653277844,1422.7500061035155,1327.2929956054688,RELIANCE,0
2025-05-29,1417.800048828125,1420.0,1408.5999755859375,1412.0999755859375,13771917,56.63265824859601,25.83219544373196,33.60696431496915,1423.3900085449218,1330.5079956054688,RELIANCE,0
2025-05-30,1420.9000244140625,1430.5999755859375,1409.699951171875,1418.0,13788484,57.31202763128139,24.00107175744256,31.685785803463837,1423.4450073242188,1333.9679956054688,RELIANCE,0
2025-06-02,1413.699951171875,1417.5,1395.5999755859375,1412.0999755859375,8098668,55.15100208852238,21.718549388381007,29.69233852044727,1422.5650024414062,1337.4649951171875,RELIANCE,0
2025-06-03,1405.5,1426.5,1403.4000244140625,1422.300048828125,11252626,52.71323166232795,19.02861639163484,27.559594094684787,1421.7950012207032,1340.7979956054687,RELIANCE,0
2025-06-04,1423.5,1425.699951171875,1406.0999755859375,1414.699951171875,8126827,57.1868833031425,18.140166136159905,25.675708502979813,1422.6700012207032,1344.3249951171874,RELIANCE,0
2025-06-05,1442.4000244140625,1454.699951171875,1423.5999755859375,1428.0,13716817,61.32435156735634,18.74505559141176,24.2895779206662,1424.4400024414062,1347.7899951171876,RELIANCE,0
2025-06-06,1443.5,1451.5,1437.0,1441.0,8182161,61.55720260521695,19.09310030433176,23.250282397399317,1427.7550048828125,1351.1329956054688,RELIANCE,0
2025-06-09,1448.800048828125,1457.5,1445.300048828125,1457.0,7885125,62.72180312558348,19.57099563773113,22.51442504546568,1428.3700073242187,1354.0669970703125,RELIANCE,0
2025-06-10,1438.5,1453.9000244140625,1436.0,1450.0,7913181,58.98218747651263,18.900727452393312,21.791685526851207,1429.510009765625,1357.127998046875,RELIANCE,0
2025-06-11,1448.9000244140625,1468.5999755859375,1443.0999755859375,1445.800048828125,8195700,61.47953895077033,18.98982723249651,21.23131386798027,1430.735009765625,1360.6449975585938,RELIANCE,0
2025-06-12,1441.5999755859375,1457.0,1434.4000244140625,1453.5,8828114,58.77450784362934,18.26088638751321,20.637228371886856,1430.105010986328,1363.912998046875,RELIANCE,0
2025-06-13,1427.9000244140625,1435.5,1414.300048828125,1424.0,9757276,53.97484223741935,16.388804020752787,19.787543501660043,1428.6800109863282,1366.9689990234374,RELIANCE,0
2025-06-16,1437.800048828125,1442.4000244140625,1424.4000244140625,1426.9000244140625,8458093,56.72502011452842,15.525051361640635,18.935045073656163,1428.530010986328,1370.673000488281,RELIANCE,0
2025-06-17,1431.199951171875,1448.0,1425.800048828125,1448.0,10366599,54.391583644056674,14.144894891334388,17.97701503719181,1428.860009765625,1374.2739990234377,RELIANCE,0
2025-06-18,1430.0999755859375,1442.800048828125,1425.699951171875,1430.0,6681735,53.99294836204431,12.814632995876307,16.94453862892871,1428.905010986328,1377.9019995117187,RELIANCE,0
2025-06-19,1433.300048828125,1439.9000244140625,1425.699951171875,1430.0999755859375,10007230,55.02563980857553,11.881645809400196,15.93196006502301,1430.100012207031,1382.4740014648437,RELIANCE,0
2025-06-20,1466.199951171875,1471.0,1428.0999755859375,1431.0,29010635,63.977931083012365,13.639763205714416,15.47352069316129,1432.0700073242188,1388.4840014648437,RELIANCE,0
2025-06-23,1456.800048828125,1463.800048828125,1442.0,1453.0,5989078,60.2856354263656,14.111916953687796,15.201199945266591,1433.170007324219,1393.9760034179687,RELIANCE,0
2025-06-24,1450.800048828125,1475.0,1443.0999755859375,1465.0,16402744,57.98527141766875,13.842385936246046,14.929437143462485,1434.605010986328,1399.2850048828125,RELIANCE,0
2025-06-25,1467.300048828125,1472.4000244140625,1460.5,1464.0,7525851,62.25110882007239,14.789706239546604,14.90149096267931,1437.3250122070312,1404.2520068359374,RELIANCE,0
2025-06-26,1495.300048828125,1498.800048828125,1465.0999755859375,1469.0999755859375,14657893,68.15918035081023,17.59698332914627,15.440589435972704,1441.2000122070312,1409.3560083007812,RELIANCE,0
2025-06-27,1515.4000244140625,1522.0,1496.9000244140625,1499.4000244140625,11117052,71.59590461941721,21.19929837965788,16.59233122470974,1445.9250122070312,1414.8780078125,RELIANCE,0
2025-06-30,1500.5999755859375,1524.800048828125,1496.0,1513.800048828125,8409527,65.95126903603752,22.59940686451409,17.79374635267061,1450.2700134277345,1419.400007324219,RELIANCE,0
2025-07-01,1528.4000244140625,1531.4000244140625,1500.0999755859375,1500.5999755859375,10368523,70.63456180687861,25.656482571251672,19.36629359638682,1456.4150146484376,1424.0580078125,RELIANCE,0
2025-07-02,1518.800048828125,1530.0,1508.699951171875,1528.4000244140625,6361002,67.1973087164344,26.99343576971773,20.891722031053007,1461.1800170898437,1428.610009765625,RELIANCE,0
2025-07-03,1517.800048828125,1531.9000244140625,1513.0,1520.800048828125,11283291,66.83247384032221,27.653516642935077,22.24408095342942,1464.950018310547,1432.9660107421876,RELIANCE,0
2025-07-04,1527.300048828125,1530.0,1517.199951171875,1524.0,6603501,68.57784853241431,28.613368989268565,23.51793856059725,1469.1400207519532,1437.4800122070312,RELIANCE,0
2025-07-07,1541.5,1544.800048828125,1525.0,1526.5999755859375,7251074,71.03169094378603,30.172071416895733,24.848765131856947,1473.7750183105468,1442.30201171875,RELIANCE,0
2025-07-08,1537.5999755859375,1544.9000244140625,1530.199951171875,1536.0,7171261,69.4280365009119,30.73832269420677,26.026676644326912,1478.7300170898438,1445.6780102539062,RELIANCE,0
2025-07-09,1519.0,1551.0,1510.0999755859375,1536.699951171875,8870660,62.2140273924168,29.3479138454245,26.69092408454643,1482.2350158691406,1448.0640112304689,RELIANCE,0
2025-07-10,1517.199951171875,1524.699951171875,1507.5,1519.699951171875,10047129,61.54751394850801,27.780519383930823,26.90884314442331,1486.0150146484375,1450.3080102539063,RELIANCE,0
2025-07-11,1495.199951171875,1515.0,1490.300048828125,1512.0,7234991,53.94135299136926,24.480930909724066,26.423260697483464,1489.3800109863282,1451.8160083007813,RELIANCE,0
2025-07-14,1483.699951171875,1500.0,1479.0999755859375,1492.199951171875,10311846,50.43280091191398,20.699419359736112,25.278492429933998,1491.6750061035157,1452.8640063476562,RELIANCE,0
2025-07-15,1485.4000244140625,1496.5,1482.4000244140625,1486.199951171875,8132454,50.94082095076411,17.636424194766505,23.75007878290049,1494.385009765625,1454.154006347656,RELIANCE,0
2025-07-16,1485.5999755859375,1491.0,1471.5,1473.0,10409983,51.00442493615877,15.051607287834258,22.01038448388725,1497.160009765625,1455.746005859375,RELIANCE,0
2025-07-17,1476.4000244140625,1489.5999755859375,1473.9000244140625,1487.4000244140625,11854613,47.92564750846906,12.121038309571531,20.032515249024108,1499.315008544922,1457.1340063476562,RELIANCE,0
2025-07-18,1476.0,1484.800048828125,1469.0999755859375,1484.800048828125,10296318,47.79056526507776,9.654966213120588,17.957005441843407,1499.8050109863282,1459.1100073242187,RELIANCE,0
2025-07-21,1428.5999755859375,1476.0,1423.0999755859375,1465.0,22442744,35.14859004434348,3.831631811495981,15.131930715773922,1498.3950073242188,1458.9520068359377,RELIANCE,0
2025-07-22,1412.800048828125,1431.9000244140625,1410.699951171875,1427.4000244140625,20396320,32.10038485333554,-2.034868008764761,11.698570970866186,1496.4950073242187,1458.8940087890626,RELIANCE,0
2025-07-23,1424.5999755859375,1426.0,1414.4000244140625,1426.0,8354596,36.52759527027051,-5.666634474057901,8.22552988188137,1494.3600036621094,1458.8980078125,RELIANCE,0
2025-07-24,1402.9000244140625,1423.0,1396.0,1419.199951171875,14740507,32.35021381251485,-10.178508755744131,4.54472215435627,1489.7400024414062,1457.8720092773438,RELIANCE,0
2025-07-25,1391.699951171875,1401.0,1384.0999755859375,1398.9000244140625,11854722,30.41672236366827,-14.49091172788644,0.737595377907728,1483.554998779297,1456.5780078125,RELIANCE,0
2025-07-28,1387.5999755859375,1407.800048828125,1385.0,1392.300048828125,7748361,29.71654430680114,-18.031500009464253,-3.016223699566668,1477.9049987792969,1455.5140063476565,RELIANCE,0
2025-07-29,1417.0999755859375,1420.199951171875,1383.0,1383.0,10750072,40.355352673567545,-18.24670165446741,-6.062319290546818,1472.3399963378906,1455.3640063476562,RELIANCE,0
2025-07-30,1410.0999755859375,1423.300048828125,1401.300048828125,1418.0999755859375,7209849,38.85248951316066,-18.765771870302387,-8.603009806497932,1466.9049926757812,1454.9820068359377,RELIANCE,0
2025-07-31,1390.199951171875,1402.5999755859375,1382.199951171875,1388.0999755859375,17065827,34.87612022877049,-20.546062199268363,-10.99162028505202,1460.524987792969,1454.5980053710937,RELIANCE,0
2025-08-01,1393.699951171875,1405.9000244140625,1384.300048828125,1386.9000244140625,10321171,36.11454315092288,-21.42753112140099,-13.078802452321812,1453.8449829101562,1453.9360034179688,RELIANCE,0
,,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,RELIANCE.NS,,,,,,RELIANCE,0
